Game ID,Home Team ID,Away Team ID,Home Team Score,Away Team Score,Home Team # Previous Games,Home Team Previous ORtg,Home Team Previous DRtg,Away Team # Previous Games,Away Team Previous ORtg,Away Team Previous DRtg,Home Team New ORtg,Home Team New DRtg,Away Team New ORtg,Away Team New DRtg
401170101,139,526,89,67,0,0,0,0,0,0,136.17170349627182,102.51128240730576,102.51128240730576,136.17170349627182
401170347,526,2378,61,65,1,102.51128240730576,136.17170349627182,0,0,0,96.64549292391766,116.45208718776232,96.7324708792528,90.77970344052956
401170353,159,526,55,49,1,93.49047623059232,86.61617650775464,2,96.64549292391766,116.45208718776232,88.31476000022077,80.34275320590106,89.1201052506276,92.14334320589485
401170359,2382,526,84,68,2,96.8973808714982,107.64193053685673,3,89.1201052506276,105.34773938179129,101.30216901658069,101.4739802025819,89.12459882147874,94.36801526465712
401170371,526,2226,72,70,4,89.12459882147874,106.53874086302987,2,85.14021276010982,108.61213923570978,90.01984729398905,103.43115625398534,87.09374777934227,87.96042223474996
401170144,2670,526,78,48,4,105.48972311480372,89.94307593631012,5,90.01984729398905,103.43115625398534,106.65999632069175,85.65797941295503,86.43613829824665,93.57338760236485
401170388,526,155,63,78,6,86.43613829824665,104.74947840236175,4,86.88452018430976,113.35727097327187,87.6668583369626,106.59704028230134,93.04409845983558,88.51785186129948
401170392,526,2097,46,51,7,87.6668583369626,106.59704028230134,5,107.09061045094496,105.4193416920699,86.05253174253865,103.6320964553292,103.0550903202082,101.70088297271597
401170393,526,290,57,72,8,86.05253174253863,103.6320964553292,6,104.64167216373384,105.05001987699754,85.44496108055839,103.42750970785518,104.23440695863799,101.20491839530278
401170401,2229,526,71,53,6,105.91598131487164,96.46653427874574,9,85.4449610805584,103.42750970785517,104.27961631467201,92.75895210736383,83.9518108804098,86.34660760384999
401170407,526,2523,59,64,10,83.95181088040978,102.53090136841708,9,93.71786912004836,107.66672238930936,84.75286202431913,102.35760818031508,94.40854983797303,93.62241955438478
401170420,2571,526,75,56,11,102.82525813075192,103.22887778714502,11,84.75286202431913,102.35760818031507,104.35317321841285,102.16533063180543,85.22898284921503,87.78681012084944
401170431,30,526,71,58,12,105.0485573855706,95.25598934414835,12,85.22898284921503,103.92449409717905,104.82087796837413,94.34371502601445,85.08801672299909,86.5258860886613
401170433,526,2335,46,59,13,85.08801672299909,103.78328108678193,13,110.32496732446299,91.03246018956472,84.89905434773847,103.92315551954546,109.997578454535,108.33336562052638
401170437,526,288,68,61,14,84.89905434773847,103.92315551954545,12,95.98087790350854,104.69978202193099,86.0702609334911,103.12288274096369,95.66843066791704,96.47982215201003
